Hotel ID,Nationality,Group Name,Room Type,Score,Score Level,Stay days,Month,Review,Sentiment
1_23,Việt Nam,Gia đình có em bé,Studio toàn cảnh biển,7.6,2,2,6,tốt_phòng đầy_đủ bộ_phận ổn chế_độ dọn sơ_xài phòng_không zalo hướng_dẫn bất_tiện xảy vị vô_tình bể luống_cuống dọn_dẹp đứng càm ràm không_hỗ_trợ giúp giải_quyết vỡ bể chảy_máu dọn dọn_dẹp bể tệ,Tiêu cực
1_23,Việt Nam,Gia đình có em bé,Executive Studio giường King hướng thành phố,7.6,2,3,6,ổn tư_vấn,Trung tính
1_23,Việt Nam,Cặp đôi,Suite Loại Sang Tầng Cao,8.0,3,1,6,tốt hợp_lý đông đợi máy_đợi đẹp,Trung tính
1_23,Việt Nam,Du lịch một mình,Phòng Loại Sang Bờ Biển,7.6,2,1,6,tốt,Trung tính
1_23,Việt Nam,Cặp đôi,Phòng Loại Sang Bờ Biển,6.4,1,2,6,sát tour_đảo đưa_mã kêu tự_quản thỏa_đáng ý_tưởng đưa_mã,Trung tính
1_23,Việt Nam,Gia đình có em bé,Phòng Deluxe có 2 giường Queen,9.6,4,2,6,,Tích cực
1_23,Việt Nam,Nhóm,Executive Studio giường King hướng thành phố,9.6,4,2,6,ổn tổng_thể,Tích cực
1_23,Việt Nam,Cặp đôi,Căn Hộ Nhỏ Hướng Biển 2 Giường Đơn,10.0,4,2,5,phục_vụ hài_lòng chất_lượng đầy_đủ tiện,Tích cực
1_23,Việt Nam,Du lịch một mình,Executive Studio giường King hướng thành phố,9.6,4,3,5,không_đúng lòng_cập_nhật đợi nóng hợp_lí rẻ chất_lượng,Tích cực
1_23,Việt Nam,Cặp đôi,Phòng Đôi Loại Sang Tầng Cao,9.2,4,1,4,địa_điểm dọn sạch,Tích cực
1_23,Việt Nam,Cặp đôi,Executive Studio giường King hướng thành phố,10.0,4,1,12,đẹp thuận_lợi dạch,Tích cực
1_23,Việt Nam,Nhóm,Executive Studio giường King hướng thành phố,10.0,4,1,4,ổn phục_vụ hợp_lý,Tích cực
1_23,Việt Nam,Nhóm,Phòng Đôi Loại Sang Tầng Cao,10.0,4,2,4,tiện_lợi tốt,Tích cực
1_23,Việt Nam,Gia đình có em bé,Executive Studio giường King hướng thành phố,10.0,4,1,4,tuyệt_vời,Tích cực
1_23,Việt Nam,Cặp đôi,Phòng Đôi Loại Sang Tầng Cao,7.6,2,2,9,mát sạch_sẽ,Trung tính
1_23,Việt Nam,Cặp đôi,Phòng Đôi Loại Sang Tầng Cao,7.6,2,1,9,tâm sạch_sẽ hơi yếu,Trung tính
1_23,Việt Nam,Cặp đôi,Grand Deluxe có bồn tắm,10.0,4,2,4,sạch_sẽ,Tích cực
1_23,Việt Nam,Gia đình có em bé,Executive Studio giường King hướng thành phố,10.0,4,1,3,tâm_giá hài_lòng đắc_địa_giá tương_xứng vọng trì_điều cười,Tích cực
1_23,Việt Nam,Du lịch một mình,Executive Studio giường King hướng thành phố,10.0,4,3,4,đẹp đẹp,Tích cực
1_23,Việt Nam,Đi công tác,Executive Studio giường King hướng thành phố,10.0,4,1,4,tốt,Tích cực
1_23,Việt Nam,Cặp đôi,Executive Studio giường King hướng thành phố,10.0,4,2,4,,Tích cực
1_23,Việt Nam,Cặp đôi,Studio toàn cảnh biển,10.0,4,3,2,tốt,Tích cực
1_23,Việt Nam,Gia đình có em bé,Grand Deluxe có bồn tắm,10.0,4,1,4,chất_lượng không_rộng rẻ,Tích cực
1_23,Việt Nam,Cặp đôi,Grand Deluxe có bồn tắm,10.0,4,1,12,tổ_chức nhạc ồn,Trung tính
1_23,Việt Nam,Cặp đôi,Suite Cao Cấp Hướng Đại Dương có Ban Công,10.0,4,1,3,đẹp sạch_sẽ,Tích cực
1_23,Việt Nam,Cặp đôi,"DELUXE STUDIO SUITE,1 KING BED,CITY VIEW",10.0,4,1,3,nguyên chất_lượng,Tích cực
1_23,Việt Nam,Nhóm,"FAMILY STUDIO SUITE,BALCONY,CITY VIEW",10.0,4,1,12,tốt tốt,Tích cực
1_23,Việt Nam,Cặp đôi,Executive Studio giường King hướng thành phố,8.8,3,3,3,,Trung tính
1_23,Việt Nam,Cặp đôi,Phòng Exclusive Hướng Biển Giường Đôi,10.0,4,3,2,đeph viêw đẹp rộng,Tích cực
1_23,Việt Nam,Cặp đôi,Executive Studio giường King hướng thành phố,9.6,4,1,3,tâm thuận_tiện tầm quát đẹp,Tích cực
1_23,Việt Nam,Du lịch một mình,Executive Studio giường King hướng thành phố,6.8,1,2,2,cải_thiện bảo liên_hệ sạch sé khó_chịu,Trung tính
1_23,Việt Nam,Cặp đôi,Executive Studio giường King hướng thành phố,10.0,4,2,12,,Tích cực
1_23,Anguilla,Gia đình có em bé,Phòng Deluxe có 2 giường Queen,8.0,3,1,8,xây thuê phàn_nàn ưng bánh_mỳ xíu_mại cà_phê buôn,Trung tính
1_23,Việt Nam,Nhóm,Executive Studio giường King hướng thành phố,10.0,4,3,2,lựa_chọn,Tích cực
1_23,Việt Nam,Đi công tác,Executive Studio giường King hướng thành phố,10.0,4,2,5,tốt,Tích cực
1_23,Việt Nam,Cặp đôi,Suite Cao Cấp Hướng Đại Dương có Ban Công,10.0,4,2,1,đẹp thoải_mái đẹp sát,Tích cực
1_23,Việt Nam,Nhóm,Phòng Deluxe có 2 giường Queen,10.0,4,2,10,tốt tốt chê,Tích cực
1_23,Việt Nam,Cặp đôi,Executive Studio giường King hướng thành phố,10.0,4,3,12,dọn_dẹp hằng rộng tốt khảo,Tích cực
1_23,Việt Nam,Gia đình có em bé,Phòng Đôi Loại Sang Tầng Cao,10.0,4,2,10,nghỉ tuyệt_vời tuyệt_vời,Tích cực
1_23,Pháp,Cặp đôi,Phòng Nhìn Toàn Đại Dương,9.2,4,4,11,đẹp sạch quần_áo thiết_kế giở học đóng,Tích cực
1_23,Việt Nam,Cặp đôi,Executive Studio giường King hướng thành phố,10.0,4,2,11,chê yêu,Tích cực
1_23,Việt Nam,Nhóm,Phòng Deluxe có 2 giường Queen,8.8,3,2,10,thuận_lợi thuận_tiện tiện phòng_óc,Trung tính
1_23,Việt Nam,Đi công tác,Executive Studio giường King hướng thành phố,10.0,4,2,10,tốt,Tích cực
1_23,Việt Nam,Gia đình có em bé,Studio toàn cảnh biển,7.2,2,1,10,đơn_giản đơn_giản thích_hợp trẻ,Trung tính
1_23,Việt Nam,Gia đình có em bé,Suite Sân Hiên Grand Thương Gia,9.6,4,2,9,,Tích cực
1_23,Việt Nam,Cặp đôi,Executive Studio giường King hướng thành phố,8.4,3,1,9,ổn,Trung tính
1_23,Việt Nam,Cặp đôi,Grand Deluxe có bồn tắm,10.0,4,2,9,lý_tưởng nghỉ_dưỡng lý_tưởng tiện_tâm tiện,Tích cực
1_23,Việt Nam,Cặp đôi,Phòng Đôi Loại Sang Tầng Cao,6.4,1,1,9,đùa không_đi hướng_dẫn hành_lý hơi,Trung tính
1_23,Việt Nam,Gia đình có em bé,Phòng gia đình hướng biển,10.0,4,3,8,,Tích cực
1_23,Việt Nam,Nhóm,Phòng gia đình hướng biển,10.0,4,2,8,tiện lợi_phòng sạch_sẽ,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,10.0,4,4,7,dịch_vụ tốt đẹp vừa_phải mịn đẹp sát ngắm đẹp ăn_uống tốt atlantis phú_giá_cả hải_sản sạch_sẽ nhà_hàng đóng_cửa hơi sớm_chiều khách_hàng ít_thời đỡ mở_cửa biến,Tích cực
1_24,Việt Nam,Nhóm,Suite Superior 1 phòng ngủ,9.6,4,2,9,thử ưu_đãi đa_dạng ăn_bật đhoa hơi rét foodcourt bánh_mì không_quá chất_lượng không_quá ăn_bữa liền outstanding trừ mì_ý cảm_giác báo nấu_ý mềm ăn_không nhà_hàng tuần_phết trải_nghiệm không_phục_vụ háo_hức trải_nghiệm công_viên_nước private cực sạch đẹp túc_trực liên_tục thuê bể bơi bể bơi bể bơi siêu_tiện bể phục_vụ tốt bơi đông đông đen bể nhà_hàng nghỉ tốt ổn hời nước_động rẻ foodcourt được_giá ăn_uống giật_mình,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,1,9,tốt building ổn thiết_kế rộng_rãi đầy_đủ sạch_sẽ toàn trẻ rộng hơi,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,1,5,nghỉ tuyệt_vời hài_lòng đáp_ứng cảm_giác đẹp đồ_ăn ổn chuyên_nghiệp dễ_thương nhiệt_tình thích phân_vân,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,9.2,4,2,9,rộng bồn rộng trẻ sạch_thích trưng_bày học công_viên nước_nhiên thiếu_niên lái lái máy_chiếu bổ hơi tạm ổn hơi di_chuyển chờ cinema đa_số hoạt_hình trẻ,Tích cực
1_24,Việt Nam,Cặp đôi,Suite Superior 1 phòng ngủ,9.2,4,1,2,hài_lòng,Tích cực
1_24,Việt Nam,Cặp đôi,Suite Superior 1 phòng ngủ,10.0,4,4,2,nước_ngoài thích riêng_tư lựa_chọn,Tích cực
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,8.4,3,4,5,tốt tốt bể bơi thích ăn_uống,Trung tính
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,9.6,4,4,4,diện_tích rộng rộng_rãi thoáng mát bể bơi tốt rộng phú chấp_nhận thực_phẩm công_viên_nước nhân_tạo trượt trẻ cons sính_ngoại việt reserved mặc áo_dây_hở quần_áo bơi hoàn_toàn_nhiên nước_ngoài mặc việt tràn lênh_láng đứng bồn_rửa đứng tổng_thể hài_lòng nghỉ lễ_tết đỡ đông tốt,Tích cực
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,9.6,4,3,4,diện_tích rộng rộng_rãi thoáng mát bể bơi tốt rộng phú chấp_nhận thực_phẩm công_viên_nước nhân_tạo trượt trẻ cons sính_ngoại việt reserved mặc áo_dây_hở quần_áo bơi hoàn_toàn_nhiên nước_ngoài mặc việt tràn lênh_láng đứng bồn_rửa đứng tổng_thể hài_lòng nghỉ lễ_tết đỡ đông tốt,Tích cực
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trệt Hướng Đại Dương có Bể Bơi Riêng,10.0,4,2,2,tốt vọng đình giới_thiệu nghĩ_dưỡng,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,3,7,tuyệt_vời thứ_đình đẹp chuyên_nghiệp thích_công rộng tuyệt đẹp thành ngủ đẹp vô_cùng chê nghỉ,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,9.2,4,2,1,tiện rộng tiện giải_trí trẻ trừ dịch_vụ chậm số_lượng đợi chờ tử_tế nhẹ_nhàng trình tệ xếp_hàng chờ hoàn_tất báo không_lớn trễ chấp_nhận cải_thiện trải_nghiệm,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,9.2,4,3,1,tổng_thể hài_lòng ẩm_thực đình tốt rộng_rãi ngủ tốt nhiểu ăn_uống đình hướng cải_thiện hoàn_hảo thân_thiện lắm ví_dụ trẻ nước_ngoài không_yêu_cầu điền_thông việt_nam điền_trẻ trông yếu_tố đứng không_làm không_quán_xuyến đứng máy_móc hỏng xuống_cấp không_rõ toàn trẻ không_vì khuất_lỡ,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,6.4,1,1,3,dịch_vụ không_xứng_đáng_giá đắt kém không_cười chào_khách trơ hàn chăm_sóc nước_ngoài lơ_là sảnh nhắc chào cũ bẩn ý_giá đắt không_xứng đắt thủ_công nhập_mã_số quét_mã_số đợi tốn gội tube rời không_hề thoải_mái hài_lòng không_giờ,Tiêu cực
1_24,Việt Nam,Cặp đôi,Suite Superior 1 phòng ngủ,10.0,4,1,4,sạch_sẽ tiện dịch_vụ tốt,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,1,6,lý_tưởng nghỉ_dưỡng kỳ_nghỉ đợi phục_vụ nhẹ_nhàng chăm_sóc đáo đẹp cảm_giác chăm_chút đình trở_lại kỳ_nghỉ,Tích cực
1_24,Đức,Cặp đôi,Nhà 1 Phòng Ngủ Tầng Trệt Hướng Đại Dương có Bể Bơi Riêng,9.6,4,3,3,nghỉ_dưỡng nghỉ_dưỡng tiện_ích tuyệt_vời sẵn_sàng tiếc,Tích cực
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Gần Đại Dương,8.0,3,2,6,đẹp sạch_đẹp nghỉ dưỡng_nhiên trẻ,Trung tính
1_24,Hoa Kỳ,Cặp đôi,Suite Superior 1 phòng ngủ,10.0,4,1,10,dịch_vụ ddayf tiện trải_nghiệm dịch,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,1,12,lạnh nhiệt_độ bơi lạnh,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,9.2,4,2,6,đợi hơi,Tích cực
1_24,Việt Nam,Nhóm,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,9.6,4,3,6,tuyệt,Tích cực
1_24,Việt Nam,Nhóm,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,10.0,4,2,2,hơi đông,Trung tính
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,1,2,tuyệt_vời,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,9.6,4,2,2,tuyệt chờ,Tích cực
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,9.6,4,1,2,,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,10.0,4,2,2,nghỉ tuyệt_vời đình,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,2,8,hợp,Tích cực
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Gần Đại Dương,9.6,4,2,12,ổn,Tích cực
1_24,Bắc Macedonia,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,3,12,,Tích cực
1_24,Việt Nam,Du lịch một mình,Suite Superior 1 phòng ngủ,10.0,4,2,10,nghỉ_dưỡng,Tích cực
1_24,Việt Nam,Cặp đôi,Suite Superior 1 phòng ngủ,10.0,4,1,10,tuyệt đẹp,Tích cực
1_24,Việt Nam,Cặp đôi,Suite Superior 1 phòng ngủ,10.0,4,1,10,nghỉ_dưỡng tuyệt_vời,Tích cực
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,8.0,3,2,9,tốt kém tốt,Trung tính
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,10.0,4,1,7,tốt đẹp,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,10.0,4,3,6,tuyệt trẻ,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,10.0,4,3,4,rộng sạch_sẽ,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,9.2,4,3,9,sạch_sẽ riêng_tư trẻ,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Panorama 3 Phòng Ngủ,10.0,4,1,2,dịch_vụ tốt,Tích cực
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Gần Đại Dương,8.0,3,1,1,,Trung tính
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,9.6,4,1,12,trải_nghiệm sạch_sẽ đẹp,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,10.0,4,2,8,,Tích cực
1_24,Việt Nam,Cặp đôi,Suite Superior 1 phòng ngủ,9.6,4,1,7,,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,10.0,4,2,7,nghỉ tuyệt_vời tốt yêu,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,2,5,đẹp trải_nghiệm kỳ_nghĩ,Tích cực
1_24,Việt Nam,Nhóm,Ocean View Two Bedroom Suite,8.0,3,2,2,đồ_ăn chán,Tiêu cực
1_24,Việt Nam,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,8.0,3,3,1,lịch_sự xứng_đáng,Trung tính
1_24,Canada,Gia đình có em bé,Nhà Gần Đại Dương 1 Phòng Ngủ Tầng Trệt có Bể Bơi Riêng,9.2,4,2,1,,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,8.8,3,2,12,phân_biệt khách_hàng phân_biệt không_hề dịch_vụ tốt,Trung tính
1_24,Hàn Quốc,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,9.2,4,2,11,,Tích cực
1_24,Việt Nam,Gia đình có em bé,Suite Panorama 3 Phòng Ngủ,10.0,4,3,5,,Tích cực
1_24,Malaysia,Gia đình có em bé,Suite Hảo Hạng 2 Phòng Ngủ,10.0,4,2,12,,Tích cực
1_24,Úc,Gia đình có em bé,Suite Superior 1 phòng ngủ,10.0,4,3,10,,Tích cực
1_24,Hồng Kông,Gia đình có em bé,Nhà 2 Phòng Ngủ Tầng Trên Hướng Đại Dương,10.0,4,3,2,,Tích cực
1_24,Hồng Kông,Cặp đôi,Nhà 1 Phòng Ngủ Tầng Trệt Hướng Đại Dương có Bể Bơi Riêng,10.0,4,3,10,,Tích cực
1_24,Trung Quốc,Du lịch một mình,Suite Superior 1 phòng ngủ,10.0,4,1,2,,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Loại Sang Ấm Cúng,10.0,4,4,12,nhiệt_tình dọn thoải_mái nết hơi dọn dọn dọn dè gọn ngủ sạch_sẽ thơm thoải_mái trực bấm mở_cửa liền cực thích âm_tí tiếng_động thích,Tích cực
1_25,Việt Nam,Đi công tác,Phòng Loại Sang Ấm Cúng,9.6,4,13,10,dịch_vụ công_tác dịch_vụ khách_hàng dễ_thương nhiệt_tình đáo thắc_mắc phân_biệt việt sẵn đợi phụ_xách hành_lý giúp thiết_kế ngăn đồng_thau nhoài hướng âm_yên dày chống không_hắt chống tốt kéo rèm tối cơ_bản sẵn trả_phí thăm_quan dịch_vụ thuê nóng lạnh nhiệt_độ sẵn xà_phòng rửa dầu_xả hơi khô_tóc dạo nằm nệm hơi lún đau nằm không_bị dọn đổ hút dọn dễ_thương ô_tô hướng phóng hơi ồn ngã cưng nhà_thuốc tắt đóng_cửa không_ồn_ã,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Studio,10.0,4,2,6,ghé ưng ấm_cúng sạch_sẽ tiện trừ,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Loại Sang Ấm Cúng,9.2,4,2,5,thuận_tiện di_chuyển gọn_gàng dọn hằng hơi ngủ ngủ bình_thường ghé,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Studio,9.6,4,2,6,đẹp_tiện tốt cải_tạo hệ_thống đổi ồn,Tích cực
1_25,Việt Nam,Du lịch một mình,Phòng Lãng Mạn,8.8,3,2,6,trải_nghiệm hợp_lý thân_thiện sẵn_sàng sạch_sẽ tiện cảm_giác hài_lòng,Trung tính
1_25,Việt Nam,Du lịch một mình,Phòng Loại Sang Ấm Cúng,10.0,4,4,5,tuyệt thư_giãn dễ_chịu dễ_thương nhiệt_tình công_tác yêu,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Lãng Mạn,10.0,4,1,4,đẹp,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Loại Sang Ấm Cúng,10.0,4,5,2,xứng_đáng đầy_đủ tiện tặng phát_triển phòng,Tích cực
1_25,Việt Nam,Cặp đôi,"Phòng Grand Nhìn Ra Thành Phố, 01 Giường Cỡ King",8.4,3,2,7,,Trung tính
1_25,Việt Nam,Cặp đôi,Phòng Hai Giường Đơn Cho 2 Người Lớn,10.0,4,1,6,okila,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Loại Sang Ấm Cúng,10.0,4,1,2,tốt,Tích cực
1_25,Việt Nam,Nhóm,Phòng gia đình cho 4 người,10.0,4,1,2,tốt,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Lãng Mạn,10.0,4,2,2,tâm_xíu,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Lãng Mạn,10.0,4,1,11,hơi tối,Tích cực
1_25,Việt Nam,Nhóm,Phòng gia đình cho 4 người,7.6,2,1,2,chìa mẻ_góc bất_tiện sợ ký xác_nhận cọc kiểm định_kì tốt chê,Trung tính
1_25,Việt Nam,Du lịch một mình,Phòng Cơ Bản Giường đôi – Cấm Hút Thuốc,6.4,1,1,7,đáng_giá đẹp phòng_ốc thiết_bị tiện_ích hơi tâm_tháp hợp_lý,Trung tính
1_25,Việt Nam,Cặp đôi,Warm Phòng gia đình,9.6,4,3,12,hoạt_động lí dịch_bệnh hoạt_động dịch_vụ toàn,Tích cực
1_25,Việt Nam,Du lịch một mình,Phòng Lãng Mạn,9.6,4,2,12,sạch_sẽ toàn tiện,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Loại Sang Ấm Cúng,8.0,3,1,11,tốt nhẹ,Trung tính
1_25,Việt Nam,Cặp đôi,Phòng Lãng Mạn,10.0,4,1,11,,Tích cực
1_25,Armenia,Cặp đôi,Phòng Lãng Mạn,9.2,4,2,10,yếu,Trung tính
1_25,Việt Nam,Cặp đôi,Phòng Loại Sang Ấm Cúng,9.2,4,2,10,bồn_rửa khó_chịu bồn tiện sạch_sẽ,Tích cực
1_25,Việt Nam,Du lịch một mình,Phòng Cơ Bản Giường đôi – Cấm Hút Thuốc,9.6,4,2,9,dễ_thương phòng_vệ đổi chăm_sóc,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Studio,8.0,3,1,9,tối không_mở máy_lạnh tiết_kiệm,Trung tính
1_25,Việt Nam,Cặp đôi,Phòng Lãng Mạn,10.0,4,1,7,thư_giãn,Tích cực
1_25,Việt Nam,Cặp đôi,Phòng Cơ Bản Giường đôi – Cấm Hút Thuốc,10.0,4,1,8,đẹp đẹp,Tích cực
1_25,Việt Nam,Nhóm,Phòng Hai Giường Đơn Cho 2 Người Lớn,10.0,4,2,8,rẻ chất_lượng tốt đẹp không_đông đẹp ổn,Tích cực
